id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
725,4350725,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-08,KEDELAI,8500,RP/KG,2021
725,4347725,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-08,GABAH KERING GILING,4500,RP/KG,2021
725,4349725,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-08,JAGUNG PIPIL KERING,5008,RP/KG,2021
726,4353726,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-08,GABAH KERING GILING,4845,RP/KG,2021
726,4351726,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-08,BERAS MEDIUM,8164,RP/KG,2021
726,4352726,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-08,BERAS PREMIUM,9198,RP/KG,2021
726,4354726,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-08,GABAH KERING PANEN,4071,RP/KG,2021
726,4355726,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-08,JAGUNG PIPIL KERING,5319,RP/KG,2021
726,4356726,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-08,KEDELAI,0,RP/KG,2021
727,4362727,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,KEDELAI,0,RP/KG,2021
727,4357727,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,BERAS MEDIUM,8238,RP/KG,2021
727,4358727,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,BERAS PREMIUM,9194,RP/KG,2021
727,4359727,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,GABAH KERING GILING,5157,RP/KG,2021
727,4360727,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,GABAH KERING PANEN,4157,RP/KG,2021
727,4361727,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,JAGUNG PIPIL KERING,5167,RP/KG,2021
728,4367728,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,JAGUNG PIPIL KERING,5200,RP/KG,2021
728,4363728,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,BERAS MEDIUM,7817,RP/KG,2021
728,4364728,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,BERAS PREMIUM,10000,RP/KG,2021
728,4365728,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,GABAH KERING GILING,4867,RP/KG,2021
728,4366728,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,GABAH KERING PANEN,3817,RP/KG,2021
728,4368728,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,KEDELAI,0,RP/KG,2021
729,4373729,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,JAGUNG PIPIL KERING,4700,RP/KG,2021
729,4369729,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,BERAS MEDIUM,8917,RP/KG,2021
729,4370729,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,BERAS PREMIUM,9617,RP/KG,2021
729,4371729,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,GABAH KERING GILING,5117,RP/KG,2021
729,4372729,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,GABAH KERING PANEN,4217,RP/KG,2021
729,4374729,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,KEDELAI,9000,RP/KG,2021
730,4379730,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
730,4375730,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-08,BERAS MEDIUM,0,RP/KG,2021
730,4376730,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-08,BERAS PREMIUM,0,RP/KG,2021
730,4377730,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-08,GABAH KERING GILING,0,RP/KG,2021
730,4378730,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-08,GABAH KERING PANEN,0,RP/KG,2021
730,4380730,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-08,KEDELAI,0,RP/KG,2021
731,4383731,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-08,GABAH KERING GILING,5084,RP/KG,2021
731,4381731,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-08,BERAS MEDIUM,8568,RP/KG,2021
731,4382731,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-08,BERAS PREMIUM,10114,RP/KG,2021
731,4384731,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-08,GABAH KERING PANEN,4161,RP/KG,2021
731,4385731,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-08,JAGUNG PIPIL KERING,5139,RP/KG,2021
731,4386731,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-08,KEDELAI,0,RP/KG,2021
732,4392732,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-08,KEDELAI,0,RP/KG,2021
732,4387732,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-08,BERAS MEDIUM,8722,RP/KG,2021
732,4388732,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-08,BERAS PREMIUM,9900,RP/KG,2021
732,4389732,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-08,GABAH KERING GILING,5067,RP/KG,2021
732,4390732,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-08,GABAH KERING PANEN,4167,RP/KG,2021
732,4391732,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-08,JAGUNG PIPIL KERING,5198,RP/KG,2021
733,4397733,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-08,JAGUNG PIPIL KERING,5279,RP/KG,2021
733,4393733,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-08,BERAS MEDIUM,8946,RP/KG,2021
733,4394733,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-08,BERAS PREMIUM,10000,RP/KG,2021
733,4395733,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-08,GABAH KERING GILING,5060,RP/KG,2021
733,4396733,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-08,GABAH KERING PANEN,4069,RP/KG,2021
733,4398733,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-08,KEDELAI,0,RP/KG,2021
734,4403734,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-08,JAGUNG PIPIL KERING,5145,RP/KG,2021
734,4399734,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-08,BERAS MEDIUM,8804,RP/KG,2021
734,4400734,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-08,BERAS PREMIUM,9807,RP/KG,2021
734,4401734,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-08,GABAH KERING GILING,4857,RP/KG,2021
734,4402734,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-08,GABAH KERING PANEN,4054,RP/KG,2021
734,4404734,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-08,KEDELAI,0,RP/KG,2021
735,4407735,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,GABAH KERING GILING,5019,RP/KG,2021
735,4405735,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,BERAS MEDIUM,8688,RP/KG,2021
735,4406735,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,BERAS PREMIUM,9856,RP/KG,2021
735,4409735,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,JAGUNG PIPIL KERING,5129,RP/KG,2021
735,4410735,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,KEDELAI,0,RP/KG,2021
735,4408735,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,GABAH KERING PANEN,4040,RP/KG,2021
736,4413736,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,GABAH KERING GILING,5019,RP/KG,2021
736,4411736,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,BERAS MEDIUM,8888,RP/KG,2021
736,4412736,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,BERAS PREMIUM,9333,RP/KG,2021
736,4414736,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,GABAH KERING PANEN,4048,RP/KG,2021
736,4415736,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,JAGUNG PIPIL KERING,5250,RP/KG,2021
736,4416736,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,KEDELAI,0,RP/KG,2021
737,4422737,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-08,KEDELAI,0,RP/KG,2021
737,4417737,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-08,BERAS MEDIUM,8800,RP/KG,2021
737,4418737,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-08,BERAS PREMIUM,9800,RP/KG,2021
737,4419737,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-08,GABAH KERING GILING,5069,RP/KG,2021
737,4420737,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-08,GABAH KERING PANEN,4350,RP/KG,2021
737,4421737,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
738,4427738,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,JAGUNG PIPIL KERING,5213,RP/KG,2021
738,4423738,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,BERAS MEDIUM,8400,RP/KG,2021
738,4424738,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,BERAS PREMIUM,9650,RP/KG,2021
738,4425738,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,GABAH KERING GILING,5050,RP/KG,2021
738,4426738,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,GABAH KERING PANEN,4075,RP/KG,2021
738,4428738,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,KEDELAI,0,RP/KG,2021
739,4433739,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-08,JAGUNG PIPIL KERING,5100,RP/KG,2021
739,4429739,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-08,BERAS MEDIUM,8500,RP/KG,2021
739,4430739,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-08,BERAS PREMIUM,10000,RP/KG,2021
739,4431739,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-08,GABAH KERING GILING,5200,RP/KG,2021
739,4432739,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-08,GABAH KERING PANEN,4300,RP/KG,2021
739,4434739,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-08,KEDELAI,0,RP/KG,2021
740,4439740,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-08,JAGUNG PIPIL KERING,5400,RP/KG,2021
740,4435740,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-08,BERAS MEDIUM,9500,RP/KG,2021
740,4436740,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-08,BERAS PREMIUM,11000,RP/KG,2021
740,4437740,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-08,GABAH KERING GILING,4938,RP/KG,2021
740,4438740,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-08,GABAH KERING PANEN,4150,RP/KG,2021
740,4440740,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-08,KEDELAI,0,RP/KG,2021
741,4443741,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,GABAH KERING GILING,5113,RP/KG,2021
741,4441741,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,BERAS MEDIUM,8588,RP/KG,2021
741,4442741,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,BERAS PREMIUM,9500,RP/KG,2021
741,4444741,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,GABAH KERING PANEN,4557,RP/KG,2021
741,4445741,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,JAGUNG PIPIL KERING,5200,RP/KG,2021
741,4446741,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,KEDELAI,0,RP/KG,2021
742,4452742,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-08,KEDELAI,0,RP/KG,2021
742,4447742,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-08,BERAS MEDIUM,8285,RP/KG,2021
742,4448742,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-08,BERAS PREMIUM,9450,RP/KG,2021
742,4449742,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-08,GABAH KERING GILING,4696,RP/KG,2021
742,4450742,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-08,GABAH KERING PANEN,0,RP/KG,2021
742,4451742,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-08,JAGUNG PIPIL KERING,5000,RP/KG,2021
743,4457743,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
743,4453743,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-08,BERAS MEDIUM,8750,RP/KG,2021
743,4454743,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-08,BERAS PREMIUM,10831,RP/KG,2021
743,4455743,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-08,GABAH KERING GILING,5381,RP/KG,2021
743,4456743,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-08,GABAH KERING PANEN,4750,RP/KG,2021
743,4458743,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-08,KEDELAI,0,RP/KG,2021
744,4463744,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-08,JAGUNG PIPIL KERING,5100,RP/KG,2021
744,4459744,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-08,BERAS MEDIUM,8052,RP/KG,2021
744,4460744,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-08,BERAS PREMIUM,9042,RP/KG,2021
744,4461744,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-08,GABAH KERING GILING,5065,RP/KG,2021
744,4462744,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-08,GABAH KERING PANEN,4565,RP/KG,2021
744,4464744,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-08,KEDELAI,0,RP/KG,2021
745,4468745,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-08,GABAH KERING PANEN,4638,RP/KG,2021
745,4465745,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-08,BERAS MEDIUM,8119,RP/KG,2021
745,4466745,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-08,BERAS PREMIUM,10269,RP/KG,2021
745,4470745,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-08,KEDELAI,0,RP/KG,2021
745,4467745,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-08,GABAH KERING GILING,5325,RP/KG,2021
745,4469745,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-08,JAGUNG PIPIL KERING,5278,RP/KG,2021
746,4473746,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-08,GABAH KERING GILING,5331,RP/KG,2021
746,4471746,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-08,BERAS MEDIUM,8335,RP/KG,2021
746,4472746,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-08,BERAS PREMIUM,9800,RP/KG,2021
746,4474746,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-08,GABAH KERING PANEN,4332,RP/KG,2021
746,4475746,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-08,JAGUNG PIPIL KERING,5083,RP/KG,2021
746,4476746,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-08,KEDELAI,0,RP/KG,2021
747,4482747,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-08,KEDELAI,0,RP/KG,2021
747,4477747,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-08,BERAS MEDIUM,8575,RP/KG,2021
747,4478747,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-08,BERAS PREMIUM,9550,RP/KG,2021
747,4479747,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-08,GABAH KERING GILING,5477,RP/KG,2021
747,4480747,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-08,GABAH KERING PANEN,4767,RP/KG,2021
747,4481747,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
748,4487748,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-08,JAGUNG PIPIL KERING,6463,RP/KG,2021
748,4483748,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-08,BERAS MEDIUM,8300,RP/KG,2021
748,4484748,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-08,BERAS PREMIUM,10800,RP/KG,2021
748,4485748,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-08,GABAH KERING GILING,5300,RP/KG,2021
748,4486748,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-08,GABAH KERING PANEN,4200,RP/KG,2021
748,4488748,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-08,KEDELAI,0,RP/KG,2021
749,4493749,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-08,JAGUNG PIPIL KERING,5279,RP/KG,2021
749,4489749,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-08,BERAS MEDIUM,8109,RP/KG,2021
749,4490749,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-08,BERAS PREMIUM,10200,RP/KG,2021
749,4491749,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-08,GABAH KERING GILING,5063,RP/KG,2021
749,4492749,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-08,GABAH KERING PANEN,0,RP/KG,2021
749,4494749,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-08,KEDELAI,0,RP/KG,2021
750,4499750,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-08,JAGUNG PIPIL KERING,4669,RP/KG,2021
750,4495750,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-08,BERAS MEDIUM,8042,RP/KG,2021
750,4496750,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-08,BERAS PREMIUM,0,RP/KG,2021
750,4497750,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-08,GABAH KERING GILING,5025,RP/KG,2021
750,4498750,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-08,GABAH KERING PANEN,4000,RP/KG,2021
750,4500750,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-08,KEDELAI,0,RP/KG,2021
751,4503751,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-08,GABAH KERING GILING,0,RP/KG,2021
751,4501751,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-08,BERAS MEDIUM,7593,RP/KG,2021
751,4502751,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-08,BERAS PREMIUM,0,RP/KG,2021
751,4504751,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-08,GABAH KERING PANEN,0,RP/KG,2021
751,4505751,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-08,JAGUNG PIPIL KERING,5296,RP/KG,2021
751,4506751,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-08,KEDELAI,0,RP/KG,2021
752,4512752,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,KEDELAI,0,RP/KG,2021
752,4507752,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,BERAS MEDIUM,0,RP/KG,2021
752,4508752,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,BERAS PREMIUM,0,RP/KG,2021
752,4509752,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,GABAH KERING GILING,0,RP/KG,2021
752,4510752,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,GABAH KERING PANEN,0,RP/KG,2021
752,4511752,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
753,4517753,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
753,4513753,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,BERAS MEDIUM,0,RP/KG,2021
753,4514753,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,BERAS PREMIUM,0,RP/KG,2021
753,4515753,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,GABAH KERING GILING,0,RP/KG,2021
753,4516753,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,GABAH KERING PANEN,0,RP/KG,2021
753,4518753,35,JAWA TIMUR,3572,KOTA BLITAR,2021-08,KEDELAI,0,RP/KG,2021
754,4519754,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,BERAS MEDIUM,0,RP/KG,2021
754,4520754,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,BERAS PREMIUM,0,RP/KG,2021
754,4521754,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,GABAH KERING GILING,0,RP/KG,2021
754,4522754,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,GABAH KERING PANEN,0,RP/KG,2021
754,4523754,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
754,4524754,35,JAWA TIMUR,3573,KOTA MALANG,2021-08,KEDELAI,0,RP/KG,2021
755,4525755,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,BERAS MEDIUM,0,RP/KG,2021
755,4526755,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,BERAS PREMIUM,0,RP/KG,2021
755,4527755,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,GABAH KERING GILING,0,RP/KG,2021
755,4529755,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
755,4530755,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,KEDELAI,0,RP/KG,2021
755,4528755,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-08,GABAH KERING PANEN,0,RP/KG,2021
756,4534756,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,GABAH KERING PANEN,0,RP/KG,2021
756,4531756,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,BERAS MEDIUM,0,RP/KG,2021
756,4532756,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,BERAS PREMIUM,0,RP/KG,2021
756,4533756,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,GABAH KERING GILING,0,RP/KG,2021
756,4535756,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
756,4536756,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-08,KEDELAI,0,RP/KG,2021
757,4537757,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,BERAS MEDIUM,0,RP/KG,2021
757,4538757,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,BERAS PREMIUM,0,RP/KG,2021
757,4539757,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,GABAH KERING GILING,0,RP/KG,2021
757,4540757,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,GABAH KERING PANEN,0,RP/KG,2021
757,4541757,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
757,4542757,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-08,KEDELAI,0,RP/KG,2021
758,4543758,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,BERAS MEDIUM,0,RP/KG,2021
758,4544758,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,BERAS PREMIUM,0,RP/KG,2021
758,4545758,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,GABAH KERING GILING,0,RP/KG,2021
758,4546758,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,GABAH KERING PANEN,0,RP/KG,2021
758,4547758,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
758,4548758,35,JAWA TIMUR,3577,KOTA MADIUN,2021-08,KEDELAI,0,RP/KG,2021
759,4549759,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-08,BERAS MEDIUM,0,RP/KG,2021
759,4550759,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-08,BERAS PREMIUM,0,RP/KG,2021
759,4551759,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-08,GABAH KERING GILING,0,RP/KG,2021
759,4552759,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-08,GABAH KERING PANEN,0,RP/KG,2021
759,4553759,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
759,4554759,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-08,KEDELAI,0,RP/KG,2021
760,4555760,35,JAWA TIMUR,3579,KOTA BATU,2021-08,BERAS MEDIUM,0,RP/KG,2021
760,4556760,35,JAWA TIMUR,3579,KOTA BATU,2021-08,BERAS PREMIUM,0,RP/KG,2021
760,4557760,35,JAWA TIMUR,3579,KOTA BATU,2021-08,GABAH KERING GILING,0,RP/KG,2021
760,4558760,35,JAWA TIMUR,3579,KOTA BATU,2021-08,GABAH KERING PANEN,0,RP/KG,2021
760,4559760,35,JAWA TIMUR,3579,KOTA BATU,2021-08,JAGUNG PIPIL KERING,0,RP/KG,2021
760,4560760,35,JAWA TIMUR,3579,KOTA BATU,2021-08,KEDELAI,0,RP/KG,2021
761,4561761,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-09,BERAS MEDIUM,7500,RP/KG,2021
761,4562761,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-09,BERAS PREMIUM,10000,RP/KG,2021
761,4563761,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-09,GABAH KERING GILING,4963,RP/KG,2021
761,4564761,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-09,GABAH KERING PANEN,0,RP/KG,2021
761,4565761,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-09,JAGUNG PIPIL KERING,4600,RP/KG,2021
761,4566761,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-09,KEDELAI,0,RP/KG,2021
762,4567762,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-09,BERAS MEDIUM,8147,RP/KG,2021
762,4568762,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-09,BERAS PREMIUM,10000,RP/KG,2021
762,4569762,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-09,GABAH KERING GILING,5102,RP/KG,2021
762,4570762,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-09,GABAH KERING PANEN,4675,RP/KG,2021
762,4571762,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-09,JAGUNG PIPIL KERING,5225,RP/KG,2021
762,4572762,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-09,KEDELAI,0,RP/KG,2021
